Projekt Aerodynamik Übung Druckmessungen
P_amb in [Pa]:  100463 T_amb in [K]: 291
Channel 1-28 Druckdaten [Pa] 32 Pdyn [Pa]
-73,095	-215,803	-232,721	-197,951	-192,756	-180,441	-168,352	-154,261	-139,657	-119,402	-97,802	-67,897	-48,898	-34,922	-19,075	-3,370	13,976	11,757	1,026	-4,392	-11,408	2,144	33,390	58,346	78,769	91,233	119,428	135,765	-14,578	-14,397	-13,835	134,985
-74,929	-217,453	-232,557	-197,612	-191,464	-180,112	-167,517	-152,650	-138,493	-117,774	-96,983	-67,253	-47,869	-33,935	-17,852	-1,749	15,432	12,260	1,825	-3,544	-10,567	2,926	34,057	59,034	78,276	91,914	119,757	135,419	-12,608	-12,631	-13,006	136,162
-78,266	-219,101	-232,889	-197,441	-192,109	-181,098	-166,850	-153,008	-137,333	-115,493	-96,819	-65,648	-46,501	-32,285	-16,938	-1,101	15,755	14,265	3,896	-2,190	-8,712	4,961	36,224	60,411	79,756	93,107	120,414	135,594	-14,906	-14,006	-13,174	135,824
-83,609	-223,884	-236,197	-199,486	-193,401	-182,907	-168,852	-154,984	-137,665	-116,795	-95,507	-65,648	-46,843	-32,946	-16,632	-0,293	15,916	14,265	4,376	-2,022	-8,377	4,491	36,891	61,789	80,085	93,959	120,746	135,248	-15,235	-14,594	-14,492	138,513
-90,451	-230,321	-241,158	-203,402	-195,663	-186,198	-172,360	-157,674	-140,154	-118,261	-92,397	-65,487	-45,988	-31,792	-16,327	-0,293	17,533	16,106	6,444	0,013	-5,855	7,936	38,893	63,682	81,235	94,297	122,065	136,458	-13,923	-14,006	-13,835	141,544
-99,298	-238,238	-247,279	-209,366	-199,542	-191,948	-176,367	-162,513	-143,471	-123,311	-92,068	-67,575	-47,014	-32,449	-17,089	-0,454	18,181	16,774	7,723	0,690	-5,349	8,249	40,060	64,024	84,197	96,342	123,380	135,419	-13,427	-12,437	-12,184	139,019
-107,974	-246,980	-254,062	-214,817	-203,744	-198,027	-181,381	-166,281	-147,449	-126,733	-91,085	-69,340	-48,385	-33,439	-17,244	-0,293	17,694	16,941	6,927	1,874	-4,678	9,814	42,059	67,295	84,033	97,190	124,531	134,729	-13,427	-14,397	-13,835	138,852
-117,985	-255,397	-261,012	-221,119	-207,946	-203,780	-185,889	-170,404	-152,427	-130,642	-94,034	-71,428	-50,094	-33,275	-17,550	-1,588	18,181	17,444	7,085	1,029	-4,172	9,972	42,395	66,779	85,841	98,384	125,027	133,003	-13,427	-11,849	-12,513	139,187
-126,829	-264,799	-267,794	-226,738	-213,114	-208,873	-190,564	-175,427	-156,572	-131,293	-95,017	-73,516	-51,462	-34,922	-18,312	-1,266	18,020	16,438	8,038	1,368	-3,334	11,224	43,562	68,154	87,814	99,916	125,849	132,142	-12,279	-12,631	-12,842	136,498
-134,841	-273,216	-274,906	-231,847	-216,346	-213,643	-194,739	-180,273	-161,382	-133,900	-96,490	-75,439	-53,001	-36,240	-18,769	-1,266	17,855	15,436	6,766	1,029	-4,678	11,066	43,726	68,154	86,992	99,916	124,863	129,373	-12,937	-13,026	-13,999	135,321
